index,latitude,longitude
3316,-37.5757,144.6788
3317,-37.2419,144.464
3318,-37.2482,144.4722
3319,-37.2656,144.4742
3320,-37.2824,144.4948
3321,-28.3672,114.6424
3322,-28.4001,114.6479
3323,-28.4189,114.6437
3324,-28.4392,114.646
3325,-28.4489,114.6427
3326,-28.4568,114.6331
3327,-28.4681,114.6307
3328,-28.4802,114.6351
3329,-28.4943,114.6255
3330,-28.5046,114.6241
3331,-28.5282,114.63
3332,-28.5645,114.6261
3333,-28.6037,114.6334
3334,-28.6638,114.6192
3335,-28.6721,114.6223
3336,-28.6758,114.6302
3337,-28.723,114.6314
3338,-29.2642,117.6876
3339,-29.2811,117.6541
3340,-29.2846,117.5678
3341,-29.2828,117.4891
3342,-29.3422,117.3166
3343,-29.3511,117.2995
3344,-29.3904,117.2353
3345,-29.4097,117.2187
3346,-29.4482,117.2073
3347,-29.5595,117.1499
3348,-29.5768,117.1529
3349,-31.486,118.2904
3350,-31.4865,118.3175
3351,-31.4567,118.3571
3352,-31.4362,118.4095
3353,-31.426,118.4211
3354,-31.4158,118.4247
3355,-31.4081,118.436
3356,-31.3898,118.5023
3357,-31.6123,117.8825
3358,-31.6255,117.844
3359,-31.6356,117.7202
3360,-33.0106,138.0107
3361,-33.0213,138.0141
3362,-33.1036,138.0674
3363,-33.1888,138.0679
3364,-33.1957,138.0755
3365,-33.777,138.2115
3366,-33.785,138.2066
3367,-33.7968,138.2095
3368,-34.4563,139.003
3369,-34.4612,138.9849
3370,-34.4583,138.9666
3371,-34.467,138.9424
3372,-34.4669,138.916
3373,-34.3503,139.6032
3374,-34.3542,139.5995
3375,-34.3897,139.4756
3376,-34.3888,139.3769
3377,-34.4034,139.2283
3378,-34.398,139.2042
3379,-34.401,139.1924
3380,-34.3994,139.1724
3381,-34.4094,139.1315
3382,-21.5761,118.8159
3383,-21.5518,118.7953
3384,-21.532,118.7574
3385,-21.5041,118.7348
3386,-21.4753,118.7251
3387,-21.4494,118.7244
3388,-21.4212,118.7069
3389,-21.3969,118.7078
3390,-21.3662,118.7171
3391,-21.3479,118.7127
3392,-21.3398,118.7057
3393,-21.3181,118.6976
3394,-21.2966,118.7021
3395,-21.2535,118.6944
3396,-21.2394,118.6965
3397,-21.2242,118.7065
3398,-21.2103,118.7063
3399,-21.1926,118.7163
3400,-21.1787,118.7183
3401,-21.1575,118.7172
3402,-21.142,118.7084
3403,-21.1191,118.7047
3404,-21.1191,118.7047
3405,-21.0889,118.684
3406,-21.0671,118.6787
3407,-21.0366,118.6642
3408,-20.9874,118.6299
3409,-20.9621,118.6209
3410,-20.9029,118.5885
3411,-20.8889,118.578
3412,-20.8665,118.5519
3413,-20.8267,118.5381
3414,-20.8054,118.5261
3415,-20.7779,118.5233
3416,-23.8002,119.7307
3417,-23.8375,119.7316
3418,-23.8975,119.7529
3419,-23.9217,119.768
3420,-23.9555,119.7685
3421,-23.9866,119.7565
3422,-24.0028,119.7381
3423,-24.0226,119.7272
3424,-24.1027,119.7089
3425,-24.135,119.6914
3426,-24.1633,119.6875
3427,-33.1181,151.4654
3428,-33.1361,151.473
3429,-33.1901,151.4669
3430,-33.2117,151.4517
3431,-33.2198,151.4391
3432,-24.7096,119.6094
3433,-24.7353,119.6048
3434,-24.749,119.5968
3435,-24.7613,119.5736
3436,-24.7807,119.5495
3437,-24.8157,119.5125
3438,-24.8289,119.5088
3439,-24.841,119.4866
3440,-24.8586,119.4689
3441,-24.8805,119.4679
3442,-24.9035,119.4519
3443,-24.9383,119.4479
3444,-24.9553,119.4352
3445,-24.9793,119.4305
3446,-25.0115,119.4142
3447,-25.0373,119.3922
3448,-25.0823,119.3906
3449,-25.1186,119.36
3450,-25.1842,119.3326
3451,-38.0942,145.8349
3452,-38.1007,145.8523
3453,-38.1007,145.8523
3454,-38.1348,145.8813
3455,-38.1505,145.8889
3456,-38.1603,145.9102
3457,-38.1701,145.9198
3458,-38.1717,145.9321
3459,-36.3939,146.339
3460,-36.404,146.2975
3461,-36.404,146.2975
3462,-36.4095,146.2733
3463,-36.5622,146.0164
3464,-36.5736,145.9925
3465,-31.0805,152.8421
3466,-31.0414,152.8528
3467,-31.0351,152.8613
3468,-31.0373,152.8794
3469,-31.024,152.8951
3470,-30.9983,152.9181
3471,-30.9756,152.9211
3472,-30.9691,152.9259
3473,-30.9536,152.9527
3474,-30.9326,152.9413
3475,-30.8981,152.945
3476,-30.8875,152.9384
3477,-30.8711,152.9377
3478,-30.8536,152.9147
3479,-29.4463,151.8424
3480,-29.3973,151.8749
3481,-29.3868,151.89
3482,-29.3738,151.8918
3483,-29.3642,151.8988
3484,-29.3458,151.8925
3485,-29.3371,151.8947
3486,-29.2928,151.9581
3487,-29.2628,151.9875
3488,-29.2283,152.0082
3489,-29.2009,152.0131
3490,-29.1801,152.0046
3491,-29.1706,152.0084
3492,-29.1606,152.0003
3493,-29.1513,152.002
3494,-29.136,151.9959
3495,-29.1156,151.996
3496,-29.0814,152.0042
3497,-29.0634,152.0169
3498,-29.0532,152.0188
3499,-29.4463,151.8424
3500,-29.4622,151.8432
3501,-29.4674,151.8496
3502,-29.4833,151.8529
3503,-29.4933,151.8614
3504,-29.514,151.8573
3505,-29.5582,151.8597
3506,-29.5778,151.8695
3507,-31.1205,150.9242
3508,-31.2331,150.915
3509,-31.2331,150.915
3510,-31.2888,150.9063
3511,-31.2975,150.9009
3512,-31.3043,150.8896
3513,-31.317,150.8912
3514,-31.3401,150.8772
3515,-31.3753,150.877
3516,-31.4233,150.885
3517,-31.4432,150.8786
3518,-31.4563,150.8602
3519,-31.4724,150.859
3520,-31.495,150.8644
3521,-31.6364,150.7227
3522,-31.6233,150.7315
3523,-31.6184,150.7403
3524,-31.6192,150.7673
3525,-31.6084,150.7797
3526,-31.595,150.7857
3527,-31.5867,150.802
3528,-31.5725,150.8124
3529,-31.5697,150.8287
3530,-31.5547,150.8271
3531,-31.5385,150.8307
3532,-31.6496,150.7283
3533,-31.6635,150.7407
3534,-31.6801,150.7653
3535,-31.7182,150.783
3536,-31.7304,150.7826
3537,-31.7394,150.7947
3538,-31.7518,150.7988
3539,-31.7461,150.8053
3540,-31.7642,150.8358
3541,-31.7778,150.8921
3542,-32.2678,150.8867
3543,-32.2814,150.9017
3544,-32.2851,150.9272
3545,-32.2906,150.9337
3546,-32.3069,150.9315
3547,-32.3411,150.9584
3548,-32.3579,150.9642
3549,-32.3812,150.9596
3550,-32.389,150.9625
3551,-32.408,150.9962
3552,-32.4101,151.0171
3553,-32.4198,151.0439
3554,-32.4292,151.0526
3555,-32.4466,151.0565
3556,-32.4565,151.0633
3557,-32.4925,151.1088
3558,-32.5413,151.1487
3559,-32.555,151.153
3560,-32.5566,151.1683
3561,-32.6425,151.2333
3562,-32.6566,151.2929
3563,-32.6555,151.3511
3564,-32.8256,151.684
3565,-32.8107,151.6744
3566,-32.8127,151.6578
3567,-32.809,151.6476
3568,-28.9333,151.9255
3569,-28.9494,151.9316
3570,-28.9673,151.9284
3571,-29.0133,151.9938
3572,-29.0212,151.998
3573,-31.0982,150.9398
3574,-31.1098,150.93
3575,-31.1111,150.9232
3576,-31.1205,150.9242
3577,-29.7365,151.7383
3578,-29.7469,151.7364
3579,-29.7469,151.7364
3580,-29.7744,151.7314
3581,-29.7955,151.7327
3582,-29.8131,151.7422
3583,-29.9075,151.7326
3584,-29.9489,151.7176
3585,-29.9661,151.7242
3586,-29.9835,151.716
3587,-29.9965,151.7228
3588,-30.0034,151.7155
3589,-30.0315,151.725
3590,-30.0402,151.7166
3591,-30.0885,151.7209
3592,-30.1007,151.7305
3593,-30.1224,151.7037
3594,-30.1213,151.6882
3595,-30.1552,151.6836
3596,-30.172,151.687
3597,-30.1855,151.68
3598,-30.2167,151.6744
3599,-30.5276,151.6229
3600,-30.5578,151.5839
3601,-30.6308,151.521
3602,-30.6381,151.5125
3603,-30.6411,151.5007
3604,-30.4901,151.671
3605,-30.4904,151.6536
3606,-30.5027,151.6478
3607,-30.5047,151.6373
3608,-30.5149,151.6295
3609,-30.1889,153.1485
3610,-30.2348,153.1483
3611,-30.2452,153.1422
3612,-30.2528,153.1308
3613,-30.261,153.1281
3614,-30.2767,153.1366
3615,-30.2983,153.1126
3616,-30.7063,152.9203
3617,-30.7158,152.9224
3618,-30.7301,152.9188
3619,-30.7371,152.9216
3620,-30.7433,152.9183
3621,-30.3355,153.0795
3622,-30.347,153.0662
3623,-30.3552,153.063
3624,-30.3705,153.0365
3625,-30.419,153.0253
3626,-30.4488,153.0049
3627,-30.4613,153.0023
3628,-30.2983,153.1126
3629,-30.3211,153.0851
3630,-30.3355,153.0795
3631,-30.8536,152.9147
3632,-30.8322,152.8965
3633,-30.8113,152.8709
3634,-30.8002,152.8693
3635,-30.7848,152.8867
3636,-30.7745,152.8875
3637,-30.7578,152.9005
3638,-30.7433,152.9183
3639,-38.1947,146.5424
3640,-38.1997,146.533
3641,-26.2216,152.6873
3642,-26.2297,152.697
3643,-26.2491,152.7064
3644,-26.2605,152.705
3645,-26.2779,152.7128
3646,-26.2944,152.7111
3647,-26.3056,152.7217
3648,-26.3205,152.7178
3649,-26.3298,152.7297
3650,-26.3472,152.7352
3651,-26.3692,152.7551
3652,-26.3766,152.7571
3653,-21.2369,149.1469
3654,-21.2592,149.1446
3655,-21.2709,149.1386
3656,-21.2814,149.1544
3657,-21.3058,149.1748
3658,-21.313,149.1876
3659,-21.3439,149.1973
3660,-21.3544,149.195
3661,-21.4026,149.2095
3662,-23.1789,150.4564
3663,-23.1503,150.4304
3664,-23.1333,150.3876
3665,-23.1346,150.3618
3666,-23.1158,150.3372
3667,-23.1183,150.3189
3668,-23.0959,150.2773
3669,-23.0763,150.2748
3670,-23.0553,150.2602
3671,-23.0391,150.2665
3672,-23.0283,150.2648
3673,-23.0196,150.2555
3674,-23.0035,150.249
3675,-22.9776,150.2302
3676,-22.9618,150.2175
3677,-22.9054,150.1295
3678,-23.8139,150.9812
3679,-23.8532,151.0051
3680,-23.9171,151.0357
3681,-23.9324,151.0473
3682,-23.9453,151.0656
3683,-23.9465,151.0947
3684,-23.9614,151.1276
3685,-23.9588,151.1615
3686,-23.978,151.2
3687,-23.988,151.2123
3688,-30.9535,121.1594
3689,-30.9536,121.166
3690,-35.0675,148.0952
3691,-35.0831,148.0922
3692,-35.0907,148.0772
3693,-35.1035,148.0659
3694,-35.1161,148.0281
3695,-35.135,148.01
3696,-35.1428,147.9958
3697,-33.447,150.0229
3698,-33.4454,150.0495
3699,-33.4276,150.0817
3700,-33.4258,150.1044
3701,-31.8306,152.609
3702,-31.864,152.5998
3703,-31.8708,152.5711
3704,-31.8803,152.5519
3705,-31.8925,152.5468
3706,-31.91,152.5151
3707,-31.9252,152.5077
3708,-31.9426,152.4741
3709,-29.5662,153.1
3710,-29.5748,153.0701
3711,-29.5748,153.0701
3712,-29.5872,153.0488
3713,-29.595,153.0429
3714,-29.6313,153.0299
3715,-33.2198,151.4391
3716,-33.2252,151.426
3717,-33.248,151.4063
3718,-33.2758,151.4058
3719,-32.428,152.1929
3720,-32.4125,152.2106
3721,-32.4049,152.2121
3722,-32.3888,152.225
3723,-32.3881,152.251
3724,-32.3881,152.251
3725,-32.3717,152.295
3726,-32.3451,152.3244
3727,-32.3153,152.3432
3728,-32.2972,152.3455
3729,-32.2751,152.3293
3730,-32.2348,152.3196
3731,-32.1782,152.3283
3732,-32.1555,152.3222
3733,-32.1372,152.3402
3734,-32.1226,152.3659
3735,-32.0984,152.3763
3736,-32.7554,151.7658
3737,-32.6848,151.8118
3738,-32.6553,151.8512
3739,-32.6527,151.8656
3740,-37.8188,147.6493
3741,-37.8261,147.6342
3742,-32.5587,151.1733
3743,-32.6013,151.2047
3744,-32.6223,151.2294
3745,-32.6425,151.2333
3746,-34.5916,145.99
3747,-34.6113,146.0102
3748,-34.6202,146.0269
3749,-34.6157,146.0531
3750,-34.6437,146.1054
3751,-34.6574,146.162
3752,-34.6697,146.1918
3753,-34.689,146.3331
3754,-34.6995,146.3498
3755,-34.6949,146.3744
3756,-34.6987,146.3949
3757,-34.7217,146.4439
3758,-34.7275,146.467
3759,-34.75,146.5076
3760,-34.7608,146.5181
3761,-34.7623,146.5368
3762,-34.4674,145.4201
3763,-34.4724,145.3951
3764,-34.4697,145.3829
3765,-34.4807,145.3373
3766,-34.4863,145.3289
3767,-34.5132,145.2406
3768,-34.4951,145.1276
3769,-34.4944,145.1163
3770,-34.5004,145.1006
3771,-34.4948,145.082
3772,-34.4964,145.0187
3773,-34.4932,145.0024
3774,-34.5173,144.9192
3775,-34.5207,144.8417
3776,-38.1378,146.7937
3777,-38.1515,146.789
3778,-38.1503,146.7768
3779,-38.1585,146.7366
3780,-38.1577,146.7131
3781,-38.1669,146.6961
3782,-38.1905,146.5605
3783,-35.1446,139.2269
3784,-35.1438,139.2455
3785,-35.1521,139.2867
3786,-16.0587,129.0914
3787,-16.0557,129.1661
3788,-16.0627,129.1808
3789,-16.0618,129.2036
3790,-16.0679,129.224
3791,-16.0457,129.2915
3792,-16.0295,129.3146
3793,-16.0094,129.3612
3794,-16.0065,129.4173
3795,-15.9979,129.4351
3796,-16.0035,129.4532
3797,-16.0012,129.4891
3798,-15.9775,129.5252
3799,-15.9683,129.549
3800,-15.9407,129.5707
3801,-15.9313,129.5995
3802,-15.9333,129.6095
3803,-15.9449,129.6242
3804,-15.9411,129.6523
3805,-15.9411,129.6523
3806,-15.9409,129.6915
3807,-15.9321,129.7217
3808,-14.4652,132.2635
3809,-14.4746,132.2573
3810,-14.4883,132.2577
3811,-14.5197,132.2398
3812,-14.5572,132.1916
3813,-14.5833,132.1634
3814,-14.5927,132.1593
3815,-14.5974,132.1475
3816,-14.645,132.1168
3817,-14.6722,132.0886
3818,-14.7035,132.0775
3819,-14.7192,132.0497
3820,-14.7616,132.0
3821,-14.4524,132.2472
3822,-14.4652,132.2635
3823,-22.1502,115.5414
3824,-22.1762,115.5307
3825,-22.2467,115.5226
3826,-22.2779,115.5277
3827,-22.3119,115.526
3828,-22.3447,115.5319
3829,-22.4087,115.5189
3830,-22.4799,115.5219
3831,-22.5042,115.5188
3832,-30.6249,116.3693
3833,-30.6192,116.3726
3834,-30.6057,116.3707
3835,-30.5942,116.3621
3836,-30.5807,116.3619
3837,-30.567,116.3494
3838,-30.5617,116.35
3839,-30.5478,116.3397
3840,-30.5328,116.339
3841,-30.7358,115.5406
3842,-30.7473,115.5572
3843,-30.7607,115.5597
3844,-30.7973,115.5826
3845,-30.8187,115.5859
3846,-30.833,115.599
3847,-30.8584,115.6125
3848,-30.8756,115.6288
3849,-30.8967,115.6322
3850,-30.9483,115.6786
3851,-30.9848,115.7052
3852,-31.0521,115.7347
3853,-31.0868,115.7613
3854,-31.1394,115.7918
3855,-31.1869,115.8019
3856,-31.2149,115.802
3857,-31.2277,115.8067
3858,-31.242,115.8033
3859,-31.2886,115.8677
3860,-31.3325,115.8692
3861,-31.2957,119.657
3862,-31.2977,119.6438
3863,-31.2787,119.5638
3864,-31.2743,119.4927
3865,-31.2582,119.4664
3866,-31.2522,119.4482
3867,-31.2281,119.3425
3868,-31.2304,119.3337
3869,-32.5566,151.1683
3870,-32.5587,151.1733
3871,-37.6635,144.4396
3872,-37.6683,144.4624
3873,-37.6797,144.4673
3874,-37.6856,144.4806
3875,-37.6798,144.5046
3876,-37.6872,144.5182
3877,-37.6955,144.604
3878,-18.2922,125.6061
3879,-18.3141,125.6262
3880,-18.3152,125.6503
3881,-18.3207,125.6696
3882,-18.4001,125.7428
3883,-18.4657,125.7537
3884,-18.5221,125.7547
3885,-18.5687,125.7609
3886,-18.6241,125.7886
3887,-29.5778,151.8695
3888,-29.6002,151.8711
3889,-29.6271,151.8561
3890,-29.6601,151.7793
3891,-29.6865,151.7636
3892,-29.7001,151.7456
3893,-29.7365,151.7383
3894,-38.2007,146.0424
3895,-38.1838,145.9911
3896,-38.1698,145.9637
3897,-38.1717,145.9321
3898,-38.2007,146.0424
3899,-38.205,146.0614
3900,-38.2118,146.1392
3901,-38.2091,146.1535
3902,-38.2052,146.181
3903,-38.2034,146.1901
3904,-38.1868,146.2329
3905,-38.1868,146.2329
3906,-38.1854,146.2626
3907,-38.1816,146.2723
3908,-38.2048,146.2998
3909,-38.2076,146.3182
3910,-38.22,146.3305
3911,-38.2332,146.3748
3912,-36.4639,146.2305
3913,-36.4769,146.1741
3914,-36.5012,146.1077
3915,-36.5115,146.0693
3916,-36.516,146.0637
3917,-36.5317,146.0615
3918,-36.5405,146.056
3919,-36.5622,146.0164
3920,-36.0523,146.9337
3921,-36.0297,146.9723
3922,-36.0131,146.9795
3923,-35.9996,146.9936
3924,-35.9804,147.0027
3925,-36.1606,146.605
3926,-36.1676,146.5883
3927,-36.165,146.5587
3928,-36.1688,146.5162
3929,-36.1809,146.4786
3930,-34.8029,149.5079
3931,-34.8087,149.524
3932,-34.8096,149.5882
3933,-34.8066,149.604
3934,-34.7988,149.6138
3935,-34.8063,148.9269
3936,-34.804,148.9153
3937,-34.8074,148.8979
3938,-34.802,148.8769
3939,-34.6085,150.8383
3940,-34.6146,150.838
3941,-34.6269,150.8499
3942,-34.6377,150.8491
3943,-34.6511,150.8551
3944,-34.6651,150.8455
3945,-34.4451,150.3886
3946,-34.4764,150.3196
3947,-34.5013,150.3089
3948,-34.5193,150.2972
3949,-19.57,147.4022
3950,-19.5739,147.4067
3951,-20.9531,148.8268
3952,-20.9598,148.8324
3953,-33.4269,151.2271
3954,-33.4392,151.2187
3955,-33.4523,151.2166
3956,-33.4607,151.1982
3957,-33.4748,151.1919
3958,-33.481,151.183
3959,-33.5041,151.1879
3960,-33.5307,151.2002
3961,-33.5533,151.1924
3962,-33.5772,151.1935
3963,-33.5914,151.1764
3964,-33.5982,151.1749
3965,-33.6101,151.1653
3966,-33.6209,151.1625
3967,-33.6279,151.1522
3968,-33.6426,151.1451
3969,-33.6465,151.1391
3970,-33.6561,151.1379
3971,-33.6699,151.121
3972,-33.6943,151.1215
3973,-33.7182,151.1109
3974,-32.6554,151.3574
3975,-32.674,151.3854
3976,-32.7087,151.4216
3977,-32.6987,151.4552
3978,-32.7077,151.5106
3979,-32.7193,151.528
3980,-32.7231,151.5436
3981,-32.7365,151.5439
3982,-32.7393,151.5514
3983,-32.809,151.6476
3984,-32.7964,151.6383
3985,-32.7726,151.6067
3986,-32.7447,151.5798
3987,-32.7428,151.5612
3988,-32.7393,151.5514
3989,-32.1607,150.8882
3990,-32.1378,150.8763
3991,-32.1313,150.878
3992,-32.0908,150.8694
3993,-32.0661,150.8733
3994,-32.0555,150.8711
3995,-32.2678,150.8867
3996,-32.2527,150.8897
3997,-27.9318,151.987
3998,-27.9814,152.0029
3999,-28.0,151.9941
4000,-32.2527,150.8897
4001,-32.2401,150.9012
4002,-32.216,150.8978
4003,-32.206,150.8904
4004,-32.1607,150.8882
4005,-34.3194,150.5803
4006,-34.3414,150.5545
4007,-34.3543,150.544
4008,-34.369,150.5368
4009,-34.4144,150.4985
4010,-35.0709,142.3204
4011,-35.0945,142.334
4012,-35.1208,142.3529
4013,-35.1584,142.3715
4014,-33.7968,138.2095
4015,-33.8098,138.2088
4016,-33.859,138.1839
4017,-33.9103,138.162
4018,-33.9345,138.1629
4019,-33.5394,138.2139
4020,-33.5635,138.2231
4021,-33.656,138.2261
4022,-33.6943,138.2121
4023,-33.7517,138.2086
4024,-33.777,138.2115
4025,-27.5489,152.3159
4026,-27.543,152.3067
4027,-27.5345,152.2585
4028,-27.5518,152.209
4029,-27.5534,152.1274
4030,-22.6686,118.7014
4031,-22.6549,118.7075
4032,-22.6289,118.7008
4033,-22.6012,118.713
4034,-22.5865,118.7125
4035,-22.5722,118.7191
4036,-22.554,118.7171
4037,-22.5285,118.7207
4038,-22.5029,118.7302
4039,-22.4817,118.7308
4040,-22.469,118.7103
4041,-22.4212,118.6881
4042,-22.403,118.6839
4043,-22.3812,118.6892
4044,-22.9303,118.8197
4045,-22.8967,118.8075
4046,-22.8806,118.7897
4047,-22.8536,118.7708
4048,-22.8349,118.7691
4049,-22.8093,118.753
4050,-22.744,118.759
4051,-22.7249,118.7289
4052,-22.7101,118.7148
4053,-22.6787,118.6994
4054,-22.6686,118.7014
4055,-22.3766,118.693
4056,-22.3649,118.7026
4057,-22.3445,118.7096
4058,-22.3256,118.7218
4059,-22.3085,118.7257
4060,-22.2716,118.7514
4061,-22.2162,118.78
4062,-22.1996,118.7826
4063,-22.1539,118.7777
4064,-22.1235,118.79
4065,-22.1095,118.7884
4066,-22.0827,118.8033
4067,-22.0319,118.8015
4068,-22.0014,118.8263
4069,-21.9594,118.8421
4070,-21.9333,118.8355
4071,-21.9082,118.8291
4072,-21.8225,118.8167
4073,-21.7712,118.8369
4074,-21.7152,118.8247
4075,-21.6874,118.8276
4076,-21.6142,118.8155
4077,-21.5929,118.819
4078,-21.5761,118.8159
4079,-23.2333,119.5015
4080,-23.1727,119.4268
4081,-23.1578,119.3887
4082,-23.1565,119.3464
4083,-23.1523,119.3304
4084,-23.137,119.3087
4085,-23.1371,119.2919
4086,-23.1282,119.276
4087,-23.1426,119.1963
4088,-23.1343,119.1781
4089,-23.1206,119.1627
4090,-23.1175,119.1073
4091,-23.1221,119.0876
4092,-23.1018,119.0237
4093,-23.1023,119.0021
4094,-23.1087,118.975
4095,-23.0962,118.9516
4096,-23.0861,118.9087
4097,-23.0595,118.8803
4098,-23.0455,118.8405
4099,-23.0353,118.8331
4100,-23.0108,118.834
4101,-23.0,118.819
4102,-22.9835,118.8018
4103,-22.9747,118.7986
4104,-22.9303,118.8197
4105,-27.9333,117.8441
4106,-27.9693,117.8383
4107,-27.9895,117.8452
4108,-27.9895,117.8452
4109,-28.0312,117.8594
4110,-28.0648,117.849
4111,-26.772,153.0431
4112,-26.7874,153.0452
4113,-26.8444,153.0318
4114,-26.8719,153.0109
4115,-26.9198,152.995
4116,-26.9333,152.9941
4117,-27.4506,151.7129
4118,-27.4587,151.7273
4119,-27.3118,151.5
4120,-27.3697,151.5921
4121,-27.3697,151.5921
4122,-27.3946,151.6319
4123,-27.4165,151.6838
4124,-27.4506,151.7129
4125,-27.5537,151.9294
4126,-27.547,151.9305
4127,-27.5318,151.8961
4128,-27.5311,151.8775
4129,-27.5231,151.8554
4130,-27.4887,151.7889
4131,-27.4751,151.7494
4132,-27.4587,151.7273
4133,-27.7172,151.9116
4134,-27.733,151.9124
4135,-27.7507,151.9337
4136,-27.7913,151.9495
4137,-27.8493,151.9421
4138,-27.922,151.9838
4139,-27.8794,151.9696
4140,-27.8493,151.9421
4141,-27.5532,152.3913
4142,-27.5638,152.405
4143,-27.5647,152.4228
4144,-27.5604,152.4376
4145,-27.5671,152.461
4146,-27.5523,152.4841
4147,-27.5499,152.5203
4148,-27.5527,152.5388
4149,-27.5643,152.5593
4150,-27.5625,152.5973
4151,-27.5783,152.6871
4152,-27.5759,152.7007
4153,-26.9911,152.9784
4154,-26.9333,152.9941
4155,-27.7159,153.2096
4156,-27.725,153.2208
4157,-27.7657,153.2494
4158,-27.7835,153.2533
4159,-27.8075,153.2667
4160,-27.8299,153.2998
4161,-27.8661,153.3121
4162,-27.8905,153.3146
4163,-23.3803,150.506
4164,-23.3747,150.5036
4165,-26.6176,152.9824
4166,-26.6064,152.9733
4167,-31.0821,152.8455
4168,-31.0805,152.8421
4169,-34.9882,146.7411
4170,-34.9943,146.7472
4171,-35.1786,149.2671
4172,-35.1822,149.2573
4173,-35.7002,150.183
4174,-35.7041,150.1765
4175,-35.7138,147.32
4176,-35.7243,147.3123
4177,-35.8813,140.0556
4178,-35.8845,140.0597
4179,-35.9051,150.0825
4180,-35.9125,150.0814
4181,-37.0649,142.7645
4182,-37.0603,142.7555
4183,-37.3481,144.5345
4184,-37.3547,144.529
4185,-37.7101,148.4605
4186,-37.714,148.4551
4187,-37.714,148.4551
4188,-37.7212,148.4512
4189,-37.9634,147.0826
4190,-37.9589,147.0963
4191,-28.7842,114.6254
4192,-28.7886,114.6158
4193,-29.2577,117.6957
4194,-29.2642,117.6876
4195,-30.9536,121.166
4196,-30.9535,121.1751
4197,-31.2304,119.3337
4198,-31.2327,119.3287
4199,-31.4843,118.2708
4200,-31.4844,118.2748
4201,-31.6356,117.7202
4202,-31.6358,117.7167
4203,-31.6405,117.4835
4204,-31.6402,117.4872
4205,-31.6493,116.6742
4206,-31.6512,116.6885
4207,-31.6537,117.2456
4208,-31.654,117.2337
4209,-31.6564,116.668
4210,-31.6493,116.6742
4211,-31.6537,116.6647
4212,-31.6564,116.668
4213,-34.4094,139.1315
4214,-34.4072,139.1238
4215,-35.2589,139.4559
4216,-35.2734,139.4597
4217,-29.0532,152.0188
4218,-29.0453,152.0203
4219,-30.5149,151.6295
4220,-30.5276,151.6229
4221,-30.7026,152.9215
4222,-30.7063,152.9203
4223,-26.4849,147.9742
4224,-26.4851,147.984
4225,-22.3812,118.6892
4226,-22.3766,118.693
4227,-27.9318,151.987
4228,-27.922,151.9838
4229,-27.5489,152.3159
4230,-27.5501,152.32
4231,-26.8445,150.7902
4232,-26.7455,150.636
4233,-26.737,150.6274
4234,-35.1428,147.9958
4235,-35.1428,147.9297
4236,-35.162,147.8932
4237,-35.1779,147.8741
4238,-35.1788,147.8635
4239,-35.6911,139.8552
4240,-35.7829,139.9273
4241,-35.8813,140.0556
4242,-37.2201,144.4169
4243,-37.2102,144.4128
4244,-37.1929,144.3977
4245,-37.1873,144.3746
4246,-38.0931,147.0686
4247,-38.0983,147.0679
4248,-38.111,147.068
4249,-38.1193,146.8607
4250,-38.1076,146.9006
4251,-38.0995,146.9731
4252,-38.1121,147.0552
4253,-38.111,147.068
4254,-34.967,138.6701
4255,-34.9843,138.6859
4256,-34.9861,138.6926
4257,-34.9923,138.695
4258,-34.999,138.7025
4259,-35.0014,138.7162
4260,-19.9687,120.22
4261,-19.9746,120.1945
4262,-19.9775,120.1268
4263,-20.0003,120.026
4264,-20.0028,119.9985
4265,-20.0141,119.9768
4266,-20.0354,119.8718
4267,-20.0537,119.8262
4268,-20.0948,119.7419
4269,-20.1316,119.6967
4270,-20.1598,119.6745
4271,-20.2045,119.6123
4272,-20.2515,119.5642
4273,-20.2743,119.5289
4274,-20.2866,119.4949
4275,-20.3123,119.4639
4276,-20.3183,119.4412
4277,-34.0802,151.0092
4278,-34.1012,150.9915
4279,-34.1339,150.9906
4280,-34.1445,150.992
4281,-28.7886,114.6158
4282,-28.8243,114.6302
4283,-28.8477,114.6512
4284,-28.8811,114.6709
4285,-28.9722,114.7818
4286,-28.9752,114.7833
4287,-28.9851,114.7757
4288,-29.0476,114.8485
4289,-29.0798,114.8768
4290,-29.0945,114.8805
4291,-29.1272,114.9002
4292,-29.1494,114.9038
4293,-29.1778,114.9158
4294,-29.2228,114.929
4295,-29.2463,114.9331
4296,-29.2509,114.9379
4297,-29.2525,114.9588
4298,-29.2518,114.9786
4299,-29.2608,114.9946
4300,-29.2599,115.0057
4301,-34.5862,150.2501
4302,-34.6289,150.1983
4303,-34.6308,150.1563
4304,-34.6403,150.1274
4305,-34.6518,150.1118
4306,-34.6514,150.091
4307,-34.6849,150.0481
4308,-34.6929,150.0296
4309,-34.7102,150.0114
4310,-34.7165,150.0047
4311,-34.7332,149.9737
4312,-34.7361,149.9496
4313,-34.745,149.9239
4314,-34.7413,149.9105
4315,-34.746,149.8692
4316,-34.7438,149.8458
4317,-34.731,149.824
4318,-34.7389,149.7785
4319,-21.6071,149.2435
4320,-21.6369,149.2826
4321,-21.6554,149.297
4322,-21.6855,149.3457
4323,-21.7082,149.3611
4324,-21.7177,149.3653
4325,-21.741,149.3632
4326,-21.7582,149.3745
4327,-21.7863,149.3706
4328,-21.7957,149.374
4329,-21.8178,149.3663
